Artist_Name,Album_Name,Genre,Track_Name,UnitPrice,InvoiceTrack_Price
Chico Science & Nação Zumbi,Da Lama Ao Caos,Latin,Maracatu De Tiro Certeiro,0.99,8.91
Chico Science & Nação Zumbi,Da Lama Ao Caos,Latin,Salustiano Song,0.99,
Chico Science & Nação Zumbi,Da Lama Ao Caos,Latin,Antene Se,0.99,
Chico Science & Nação Zumbi,Da Lama Ao Caos,Latin,Risoflora,0.99,
Chico Science & Nação Zumbi,Da Lama Ao Caos,Latin,Lixo Do Mangue,0.99,8.91
Chico Science & Nação Zumbi,Da Lama Ao Caos,Latin,Lixo Do Mangue,0.99,13.86
Chico Science & Nação Zumbi,Da Lama Ao Caos,Latin,Computadores Fazem Arte,0.99,8.91
Cidade Negra,Acústico MTV [Live],Reggae,Girassol,0.99,
Cidade Negra,Acústico MTV [Live],Reggae,A Sombra Da Maldade,0.99,
Cidade Negra,Acústico MTV [Live],Reggae,Johnny B. Goode,0.99,
Cidade Negra,Acústico MTV [Live],Reggae,Soldado Da Paz,0.99,13.86
Cidade Negra,Acústico MTV [Live],Reggae,Firmamento,0.99,8.91
Cidade Negra,Acústico MTV [Live],Reggae,Extra,0.99,8.91
Cidade Negra,Acústico MTV [Live],Reggae,O Erê,0.99,
Cidade Negra,Acústico MTV [Live],Reggae,Podes Crer,0.99,13.86
Cidade Negra,Acústico MTV [Live],Reggae,A Estrada,0.99,
Cidade Negra,Acústico MTV [Live],Reggae,Berlim,0.99,
Cidade Negra,Acústico MTV [Live],Reggae,Já Foi,0.99,8.91
Cidade Negra,Acústico MTV [Live],Reggae,Onde Você Mora?,0.99,8.91
Cidade Negra,Acústico MTV [Live],Reggae,Pensamento,0.99,13.86
Cidade Negra,Acústico MTV [Live],Reggae,Conciliação,0.99,
Cidade Negra,Acústico MTV [Live],Reggae,Realidade Virtual,0.99,
Cidade Negra,Acústico MTV [Live],Reggae,Mensagem,0.99,
Cidade Negra,Acústico MTV [Live],Reggae,A Cor Do Sol,0.99,8.91
Cidade Negra,Acústico MTV [Live],Reggae,A Cor Do Sol,0.99,13.86
Cidade Negra,Cidade Negra - Hits,Reggae,Onde Você Mora?,0.99,8.91
Cidade Negra,Cidade Negra - Hits,Reggae,O Erê,0.99,
Cidade Negra,Cidade Negra - Hits,Reggae,A Sombra Da Maldade,0.99,
Cidade Negra,Cidade Negra - Hits,Reggae,A Estrada,0.99,
Cidade Negra,Cidade Negra - Hits,Reggae,Falar A Verdade,0.99,13.86
Cidade Negra,Cidade Negra - Hits,Reggae,Firmamento,0.99,8.91
Cidade Negra,Cidade Negra - Hits,Reggae,Pensamento,0.99,
Cidade Negra,Cidade Negra - Hits,Reggae,Realidade Virtual,0.99,
Cidade Negra,Cidade Negra - Hits,Reggae,Doutor,0.99,13.86
Cidade Negra,Cidade Negra - Hits,Reggae,Na Frente Da TV,0.99,13.86
Cidade Negra,Cidade Negra - Hits,Reggae,Downtown,0.99,
Cidade Negra,Cidade Negra - Hits,Reggae,Sábado A Noite,0.99,8.91
Cidade Negra,Cidade Negra - Hits,Reggae,A Cor Do Sol,0.99,
Cidade Negra,Cidade Negra - Hits,Reggae,Eu Também Quero Beijar,0.99,13.86
Cláudio Zoli,Na Pista,Latin,Noite Do Prazer,0.99,
Cláudio Zoli,Na Pista,Latin,À Francesa,0.99,
Cláudio Zoli,Na Pista,Latin,Cada Um Cada Um (A Namoradeira),0.99,
Cláudio Zoli,Na Pista,Latin,Linha Do Equador,0.99,8.91
Cláudio Zoli,Na Pista,Latin,Linha Do Equador,0.99,13.86
Cláudio Zoli,Na Pista,Latin,Amor Demais,0.99,13.86
Cláudio Zoli,Na Pista,Latin,Férias,0.99,
Cláudio Zoli,Na Pista,Latin,Gostava Tanto De Você,0.99,
Cláudio Zoli,Na Pista,Latin,Flor Do Futuro,0.99,
Cláudio Zoli,Na Pista,Latin,Felicidade Urgente,0.99,13.86
Cláudio Zoli,Na Pista,Latin,Livre Pra Viver,0.99,8.91
Various Artists,Axé Bahia 2001,Pop,"Dig-Dig, Lambe-Lambe (Ao Vivo)",0.99,
Various Artists,Axé Bahia 2001,Pop,Pererê,0.99,
Various Artists,Axé Bahia 2001,Pop,TriboTchan,0.99,13.86
Various Artists,Axé Bahia 2001,Pop,"Tapa Aqui, Descobre Ali",0.99,13.86
Various Artists,Axé Bahia 2001,Pop,Daniela,0.99,
Various Artists,Axé Bahia 2001,Pop,Bate Lata,0.99,
Various Artists,Axé Bahia 2001,Pop,Garotas do Brasil,0.99,
Various Artists,Axé Bahia 2001,Pop,Levada do Amor (Ailoviu),0.99,13.86
Various Artists,Axé Bahia 2001,Pop,Lavadeira,0.99,13.86
Various Artists,Axé Bahia 2001,Pop,Reboladeira,0.99,
Various Artists,Axé Bahia 2001,Pop,É que Nessa Encarnação Eu Nasci Manga,0.99,
Various Artists,Axé Bahia 2001,Pop,Reggae Tchan,0.99,13.86
Various Artists,Axé Bahia 2001,Pop,My Love,0.99,13.86
Various Artists,Axé Bahia 2001,Pop,Latinha de Cerveja,0.99,
Various Artists,Carnaval 2001,Soundtrack,Vai-Vai 2001,0.99,
Various Artists,Carnaval 2001,Soundtrack,X-9 2001,0.99,13.86
Various Artists,Carnaval 2001,Soundtrack,Gavioes 2001,0.99,13.86
Various Artists,Carnaval 2001,Soundtrack,Nene 2001,0.99,
Various Artists,Carnaval 2001,Soundtrack,Rosas De Ouro 2001,0.99,
Various Artists,Carnaval 2001,Soundtrack,Mocidade Alegre 2001,0.99,
Various Artists,Carnaval 2001,Soundtrack,Camisa Verde 2001,0.99,13.86
Various Artists,Carnaval 2001,Soundtrack,Leandro De Itaquera 2001,0.99,13.86
Various Artists,Carnaval 2001,Soundtrack,Tucuruvi 2001,0.99,
Various Artists,Carnaval 2001,Soundtrack,Aguia De Ouro 2001,0.99,
Various Artists,Carnaval 2001,Soundtrack,Ipiranga 2001,0.99,13.86
Various Artists,Carnaval 2001,Soundtrack,Morro Da Casa Verde 2001,0.99,13.86
Various Artists,Carnaval 2001,Soundtrack,Perola Negra 2001,0.99,
Various Artists,Carnaval 2001,Soundtrack,Sao Lucas 2001,0.99,
Various Artists,Sambas De Enredo 2001,Latin,Imperatriz,0.99,
Various Artists,Sambas De Enredo 2001,Latin,Beija-Flor,0.99,13.86
Various Artists,Sambas De Enredo 2001,Latin,Viradouro,0.99,13.86
Various Artists,Sambas De Enredo 2001,Latin,Mocidade,0.99,
Various Artists,Sambas De Enredo 2001,Latin,Unidos Da Tijuca,0.99,
Various Artists,Sambas De Enredo 2001,Latin,Salgueiro,0.99,
Various Artists,Sambas De Enredo 2001,Latin,Mangueira,0.99,13.86
Various Artists,Sambas De Enredo 2001,Latin,União Da Ilha,0.99,13.86
Various Artists,Sambas De Enredo 2001,Latin,Grande Rio,0.99,
Various Artists,Sambas De Enredo 2001,Latin,Portela,0.99,
Various Artists,Sambas De Enredo 2001,Latin,Caprichosos,0.99,13.86
Various Artists,Sambas De Enredo 2001,Latin,Tradição,0.99,13.86
Various Artists,Sambas De Enredo 2001,Latin,Império Serrano,0.99,
Various Artists,Sambas De Enredo 2001,Latin,Tuiuti,0.99,
Various Artists,Vozes do MPB,Latin,Linha de Passe (João Bosco),0.99,
Various Artists,Vozes do MPB,Latin,Pela Luz dos Olhos Teus (Miúcha e Tom Jobim),0.99,13.86
Various Artists,Vozes do MPB,Latin,Pela Luz dos Olhos Teus (Miúcha e Tom Jobim),0.99,3.96
Various Artists,Vozes do MPB,Latin,Chão de Giz (Elba Ramalho),0.99,5.94
Various Artists,Vozes do MPB,Latin,Marina (Dorival Caymmi),0.99,
Various Artists,Vozes do MPB,Latin,Aquarela (Toquinho),0.99,
Various Artists,Vozes do MPB,Latin,Coração do Agreste (Fafá de Belém),0.99,5.94
Various Artists,Vozes do MPB,Latin,Dona (Roupa Nova),0.99,
Various Artists,Vozes do MPB,Latin,Começaria Tudo Outra Vez (Maria Creuza),0.99,
Various Artists,Vozes do MPB,Latin,Caçador de Mim (Sá & Guarabyra),0.99,8.91
Various Artists,Vozes do MPB,Latin,Romaria (Renato Teixeira),0.99,5.94
Various Artists,Vozes do MPB,Latin,As Rosas Não Falam (Beth Carvalho),0.99,13.86
Various Artists,Vozes do MPB,Latin,As Rosas Não Falam (Beth Carvalho),0.99,0.99
Various Artists,Vozes do MPB,Latin,Wave (Os Cariocas),0.99,1.98
Various Artists,Vozes do MPB,Latin,Garota de Ipanema (Dick Farney),0.99,1.98
Various Artists,Vozes do MPB,Latin,Preciso Apender a Viver Só (Maysa),0.99,5.94
Led Zeppelin,BBC Sessions [Disc 1] [Live],Rock,You Shook Me,0.99,
Led Zeppelin,BBC Sessions [Disc 1] [Live],Rock,I Can't Quit You Baby,0.99,
Led Zeppelin,BBC Sessions [Disc 1] [Live],Rock,Communication Breakdown,0.99,13.86
Led Zeppelin,BBC Sessions [Disc 1] [Live],Rock,Dazed and Confused,0.99,13.86
Led Zeppelin,BBC Sessions [Disc 1] [Live],Rock,The Girl I Love She Got Long Black Wavy Hair,0.99,
Led Zeppelin,BBC Sessions [Disc 1] [Live],Rock,What is and Should Never Be,0.99,
Led Zeppelin,BBC Sessions [Disc 1] [Live],Rock,Communication Breakdown(2),0.99,13.86
Led Zeppelin,BBC Sessions [Disc 1] [Live],Rock,Travelling Riverside Blues,0.99,13.86
Led Zeppelin,BBC Sessions [Disc 1] [Live],Rock,Whole Lotta Love,0.99,
Led Zeppelin,BBC Sessions [Disc 1] [Live],Rock,Somethin' Else,0.99,
Led Zeppelin,BBC Sessions [Disc 1] [Live],Rock,Communication Breakdown(3),0.99,
Led Zeppelin,BBC Sessions [Disc 1] [Live],Rock,I Can't Quit You Baby(2),0.99,13.86
Led Zeppelin,BBC Sessions [Disc 1] [Live],Rock,You Shook Me(2),0.99,13.86
Led Zeppelin,BBC Sessions [Disc 1] [Live],Rock,How Many More Times,0.99,
Led Zeppelin,Physical Graffiti [Disc 1],Rock,Custard Pie,0.99,
Led Zeppelin,Physical Graffiti [Disc 1],Rock,The Rover,0.99,
Led Zeppelin,Physical Graffiti [Disc 1],Rock,In My Time Of Dying,0.99,
Led Zeppelin,Physical Graffiti [Disc 1],Rock,Houses Of The Holy,0.99,13.86
Led Zeppelin,Physical Graffiti [Disc 1],Rock,Trampled Under Foot,0.99,8.91
Led Zeppelin,Physical Graffiti [Disc 1],Rock,Kashmir,0.99,
Led Zeppelin,BBC Sessions [Disc 2] [Live],Rock,Immigrant Song,0.99,1.98
Led Zeppelin,BBC Sessions [Disc 2] [Live],Rock,Heartbreaker,0.99,1.98
Led Zeppelin,BBC Sessions [Disc 2] [Live],Rock,Since I've Been Loving You,0.99,5.94
Led Zeppelin,BBC Sessions [Disc 2] [Live],Rock,Black Dog,0.99,1.98
Led Zeppelin,BBC Sessions [Disc 2] [Live],Rock,Dazed And Confused,0.99,13.86
Led Zeppelin,BBC Sessions [Disc 2] [Live],Rock,Stairway To Heaven,0.99,1.98
Led Zeppelin,BBC Sessions [Disc 2] [Live],Rock,Going To California,0.99,5.94
Led Zeppelin,BBC Sessions [Disc 2] [Live],Rock,That's The Way,0.99,3.96
Led Zeppelin,BBC Sessions [Disc 2] [Live],Rock,Whole Lotta Love (Medley),0.99,13.86
Led Zeppelin,BBC Sessions [Disc 2] [Live],Rock,Thank You,0.99,3.96
Led Zeppelin,Coda,Rock,We're Gonna Groove,0.99,5.94
Led Zeppelin,Coda,Rock,Poor Tom,0.99,3.96
Led Zeppelin,Coda,Rock,I Can't Quit You Baby,0.99,
Led Zeppelin,Coda,Rock,Walter's Walk,0.99,13.86
Led Zeppelin,Coda,Rock,Walter's Walk,0.99,3.96
Led Zeppelin,Coda,Rock,Ozone Baby,0.99,5.94
Led Zeppelin,Coda,Rock,Darlene,0.99,
Led Zeppelin,Coda,Rock,Bonzo's Montreux,0.99,
Led Zeppelin,Coda,Rock,Wearing And Tearing,0.99,5.94
Led Zeppelin,Houses Of The Holy,Rock,The Song Remains The Same,0.99,
Led Zeppelin,Houses Of The Holy,Rock,The Rain Song,0.99,
Led Zeppelin,Houses Of The Holy,Rock,Over The Hills And Far Away,0.99,8.91
Led Zeppelin,Houses Of The Holy,Rock,The Crunge,0.99,5.94
Led Zeppelin,Houses Of The Holy,Rock,Dancing Days,0.99,13.86
Led Zeppelin,Houses Of The Holy,Rock,Dancing Days,0.99,0.99
Led Zeppelin,Houses Of The Holy,Rock,D'Yer Mak'er,0.99,1.98
Led Zeppelin,Houses Of The Holy,Rock,No Quarter,0.99,1.98
Led Zeppelin,Houses Of The Holy,Rock,The Ocean,0.99,5.94
Led Zeppelin,In Through The Out Door,Rock,In The Evening,0.99,1.98
Led Zeppelin,In Through The Out Door,Rock,In The Evening,0.99,8.91
Led Zeppelin,In Through The Out Door,Rock,South Bound Saurez,0.99,
Led Zeppelin,In Through The Out Door,Rock,Fool In The Rain,0.99,1.98
Led Zeppelin,In Through The Out Door,Rock,Hot Dog,0.99,5.94
Led Zeppelin,In Through The Out Door,Rock,Carouselambra,0.99,3.96
Led Zeppelin,In Through The Out Door,Rock,All My Love,0.99,13.86
Led Zeppelin,In Through The Out Door,Rock,I'm Gonna Crawl,0.99,3.96
Led Zeppelin,In Through The Out Door,Rock,I'm Gonna Crawl,0.99,8.91
Led Zeppelin,IV,Rock,Black Dog,0.99,5.94
Led Zeppelin,IV,Rock,Rock & Roll,0.99,3.96
Led Zeppelin,IV,Rock,The Battle Of Evermore,0.99,
Led Zeppelin,IV,Rock,Stairway To Heaven,0.99,3.96
Led Zeppelin,IV,Rock,Misty Mountain Hop,0.99,5.94
Led Zeppelin,IV,Rock,Four Sticks,0.99,8.91
Led Zeppelin,IV,Rock,Going To California,0.99,
Led Zeppelin,IV,Rock,When The Levee Breaks,0.99,5.94
Led Zeppelin,Led Zeppelin I,Rock,Good Times Bad Times,0.99,
Led Zeppelin,Led Zeppelin I,Rock,Babe I'm Gonna Leave You,0.99,
Led Zeppelin,Led Zeppelin I,Rock,You Shook Me,0.99,8.91
Led Zeppelin,Led Zeppelin I,Rock,Dazed and Confused,0.99,5.94
Led Zeppelin,Led Zeppelin I,Rock,Dazed and Confused,0.99,8.91
Led Zeppelin,Led Zeppelin I,Rock,Your Time Is Gonna Come,0.99,0.99
Led Zeppelin,Led Zeppelin I,Rock,Black Mountain Side,0.99,1.98
Led Zeppelin,Led Zeppelin I,Rock,Communication Breakdown,0.99,1.98
Led Zeppelin,Led Zeppelin I,Rock,I Can't Quit You Baby,0.99,5.94
Led Zeppelin,Led Zeppelin I,Rock,How Many More Times,0.99,1.98
Led Zeppelin,Led Zeppelin I,Rock,How Many More Times,0.99,8.91
Led Zeppelin,Led Zeppelin II,Rock,Whole Lotta Love,0.99,8.91
Led Zeppelin,Led Zeppelin II,Rock,What Is And What Should Never Be,0.99,1.98
Led Zeppelin,Led Zeppelin II,Rock,The Lemon Song,0.99,5.94
Led Zeppelin,Led Zeppelin II,Rock,Thank You,0.99,3.96
Led Zeppelin,Led Zeppelin II,Rock,Heartbreaker,0.99,
Led Zeppelin,Led Zeppelin II,Rock,Living Loving Maid (She's Just A Woman),0.99,3.96
Led Zeppelin,Led Zeppelin II,Rock,Living Loving Maid (She's Just A Woman),0.99,8.91
Led Zeppelin,Led Zeppelin II,Rock,Ramble On,0.99,5.94
Led Zeppelin,Led Zeppelin II,Rock,Ramble On,0.99,8.91
Led Zeppelin,Led Zeppelin II,Rock,Moby Dick,0.99,3.96
Led Zeppelin,Led Zeppelin II,Rock,Bring It On Home,0.99,
Led Zeppelin,Led Zeppelin III,Rock,Immigrant Song,0.99,3.96
Led Zeppelin,Led Zeppelin III,Rock,Friends,0.99,5.94
Led Zeppelin,Led Zeppelin III,Rock,Celebration Day,0.99,8.91
Led Zeppelin,Led Zeppelin III,Rock,Since I've Been Loving You,0.99,8.91
Led Zeppelin,Led Zeppelin III,Rock,Out On The Tiles,0.99,5.94
Led Zeppelin,Led Zeppelin III,Rock,Gallows Pole,0.99,
Led Zeppelin,Led Zeppelin III,Rock,Tangerine,0.99,
Led Zeppelin,Led Zeppelin III,Rock,That's The Way,0.99,8.91
Led Zeppelin,Led Zeppelin III,Rock,Bron-Y-Aur Stomp,0.99,5.94
Led Zeppelin,Led Zeppelin III,Rock,Bron-Y-Aur Stomp,0.99,8.91
Led Zeppelin,Led Zeppelin III,Rock,Hats Off To (Roy) Harper,0.99,8.91
Led Zeppelin,Physical Graffiti [Disc 2],Rock,In The Light,0.99,
Led Zeppelin,Physical Graffiti [Disc 2],Rock,Bron-Yr-Aur,0.99,
Led Zeppelin,Physical Graffiti [Disc 2],Rock,Down By The Seaside,0.99,5.94
Led Zeppelin,Physical Graffiti [Disc 2],Rock,Ten Years Gone,0.99,8.91
Led Zeppelin,Physical Graffiti [Disc 2],Rock,Night Flight,0.99,8.91
Led Zeppelin,Physical Graffiti [Disc 2],Rock,The Wanton Song,0.99,
Led Zeppelin,Physical Graffiti [Disc 2],Rock,Boogie With Stu,0.99,5.94
Led Zeppelin,Physical Graffiti [Disc 2],Rock,Black Country Woman,0.99,
Led Zeppelin,Physical Graffiti [Disc 2],Rock,Sick Again,0.99,13.86
Led Zeppelin,Presence,Rock,Achilles Last Stand,0.99,8.91
Led Zeppelin,Presence,Rock,For Your Life,0.99,5.94
Led Zeppelin,Presence,Rock,For Your Life,0.99,8.91
Led Zeppelin,Presence,Rock,Royal Orleans,0.99,
Led Zeppelin,Presence,Rock,Nobody's Fault But Mine,0.99,
Led Zeppelin,Presence,Rock,Candy Store Rock,0.99,
Led Zeppelin,Presence,Rock,Hots On For Nowhere,0.99,5.94
Led Zeppelin,Presence,Rock,Tea For One,0.99,8.91
Led Zeppelin,The Song Remains The Same (Disc 1),Rock,Rock & Roll,0.99,8.91
Led Zeppelin,The Song Remains The Same (Disc 1),Rock,Celebration Day,0.99,13.86
Led Zeppelin,The Song Remains The Same (Disc 1),Rock,The Song Remains The Same,0.99,
Led Zeppelin,The Song Remains The Same (Disc 1),Rock,Rain Song,0.99,
Led Zeppelin,The Song Remains The Same (Disc 1),Rock,Dazed And Confused,0.99,8.91
Led Zeppelin,The Song Remains The Same (Disc 2),Rock,No Quarter,0.99,8.91
Led Zeppelin,The Song Remains The Same (Disc 2),Rock,Stairway To Heaven,0.99,8.91
Led Zeppelin,The Song Remains The Same (Disc 2),Rock,Moby Dick,0.99,
Led Zeppelin,The Song Remains The Same (Disc 2),Rock,Whole Lotta Love,0.99,
Frank Zappa & Captain Beefheart,Bongo Fury,Rock,Debra Kadabra,0.99,
Frank Zappa & Captain Beefheart,Bongo Fury,Rock,Carolina Hard-Core Ecstasy,0.99,13.86
Frank Zappa & Captain Beefheart,Bongo Fury,Rock,Sam With The Showing Scalp Flat Top,0.99,13.86
Frank Zappa & Captain Beefheart,Bongo Fury,Rock,Poofter's Froth Wyoming Plans Ahead,0.99,
Frank Zappa & Captain Beefheart,Bongo Fury,Rock,200 Years Old,0.99,
Frank Zappa & Captain Beefheart,Bongo Fury,Rock,Cucamonga,0.99,
Frank Zappa & Captain Beefheart,Bongo Fury,Rock,Advance Romance,0.99,13.86
Frank Zappa & Captain Beefheart,Bongo Fury,Rock,Man With The Woman Head,0.99,13.86
Frank Zappa & Captain Beefheart,Bongo Fury,Rock,Muffin Man,0.99,
Marcos Valle,Chill: Brazil (Disc 1),Latin,Guanabara,0.99,
Marcos Valle,Chill: Brazil (Disc 1),Latin,Mas Que Nada,0.99,13.86
Marcos Valle,Chill: Brazil (Disc 1),Latin,Vôo Sobre o Horizonte,0.99,13.86
Marcos Valle,Chill: Brazil (Disc 1),Latin,A Paz,0.99,
Marcos Valle,Chill: Brazil (Disc 1),Latin,Wave (Vou te Contar),0.99,
Marcos Valle,Chill: Brazil (Disc 1),Latin,Água de Beber,0.99,13.86
Marcos Valle,Chill: Brazil (Disc 1),Latin,Samba da Bençaco,0.99,13.86
Marcos Valle,Chill: Brazil (Disc 1),Latin,Pode Parar,0.99,
Marcos Valle,Chill: Brazil (Disc 1),Latin,Menino do Rio,0.99,
Marcos Valle,Chill: Brazil (Disc 1),Latin,Ando Meio Desligado,0.99,
Marcos Valle,Chill: Brazil (Disc 1),Latin,Mistério da Raça,0.99,13.86
Marcos Valle,Chill: Brazil (Disc 1),Latin,All Star,0.99,13.86
Marcos Valle,Chill: Brazil (Disc 1),Latin,Menina Bonita,0.99,
Marcos Valle,Chill: Brazil (Disc 1),Latin,Pescador de Ilusões,0.99,
Marcos Valle,Chill: Brazil (Disc 1),Latin,À Vontade (Live Mix),0.99,
Marcos Valle,Chill: Brazil (Disc 1),Latin,Maria Fumaça,0.99,13.86
Marcos Valle,Chill: Brazil (Disc 1),Latin,Sambassim (dj patife remix),0.99,
Milton Nascimento & Bebeto,,,,,
Azymuth,,,,,
Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack,Óia Eu Aqui De Novo,0.99,
Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack,Baião Da Penha,0.99,
Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack,Esperando Na Janela,0.99,13.86
Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack,Juazeiro,0.99,13.86
Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack,Último Pau-De-Arara,0.99,
Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack,Asa Branca,0.99,
Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack,Qui Nem Jiló,0.99,
Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack,Assum Preto,0.99,13.86
Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack,Pau-De-Arara,0.99,13.86
Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack,A Volta Da Asa Branca,0.99,
Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack,O Amor Daqui De Casa,0.99,
Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack,As Pegadas Do Amor,0.99,
Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack,Lamento Sertanejo,0.99,13.86
Gilberto Gil,As Canções de Eu Tu Eles,Soundtrack,Casinha Feliz,0.99,
Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,Introdução (Live),0.99,
Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,Palco (Live),0.99,
Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,Is This Love (Live),0.99,13.86
Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,Is This Love (Live),0.99,0.99
Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,Stir It Up (Live),0.99,13.86
Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,Stir It Up (Live),0.99,1.98
Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,Refavela (Live),0.99,1.98
Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,Vendedor De Caranguejo (Live),0.99,
Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,Quanta (Live),0.99,1.98
Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,Estrela (Live),0.99,13.86
Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,Pela Internet (Live),0.99,1.98
Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,Cérebro Eletrônico (Live),0.99,
Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,Opachorô (Live),0.99,3.96
Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,Copacabana (Live),0.99,13.86
Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,A Novidade (Live),0.99,13.86
Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,A Novidade (Live),0.99,3.96
Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,Ghandi (Live),0.99,
Gilberto Gil,Quanta Gente Veio Ver (Live),Latin,De Ouro E Marfim (Live),0.99,3.96
Gilberto Gil,Quanta Gente Veio ver--Bônus De Carnaval,Jazz,Doce De Carnaval (Candy All),0.99,
Gilberto Gil,Quanta Gente Veio ver--Bônus De Carnaval,Jazz,Lamento De Carnaval,0.99,13.86
Gilberto Gil,Quanta Gente Veio ver--Bônus De Carnaval,Jazz,Lamento De Carnaval,0.99,3.96
Gilberto Gil,Quanta Gente Veio ver--Bônus De Carnaval,Jazz,Pretinha,0.99,
João Gilberto,,,,,
Bebel Gilberto,,,,,
Jorge Vercilo,,,,,
Baby Consuelo,,,,,
Ney Matogrosso,,,,,
Luiz Melodia,,,,,
Nando Reis,,,,,
Pedro Luís & A Parede,,,,,
O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Electronica/Dance,Instinto Colectivo,0.99,16.86
O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Electronica/Dance,Chapa o Coco,0.99,9.91
O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Electronica/Dance,Prostituta,0.99,
O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Electronica/Dance,Eu So Queria Sumir,0.99,
O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Electronica/Dance,Tres Reis,0.99,
O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Electronica/Dance,Um Lugar ao Sol,0.99,15.86
O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Electronica/Dance,Batalha Naval,0.99,
O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Electronica/Dance,Todo o Carnaval tem seu Fim,0.99,9.91
O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Electronica/Dance,O Misterio do Samba,0.99,
O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Electronica/Dance,Armadura,0.99,16.86
